what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891322858
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891344265
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891344346
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891344369
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891351708
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891351774
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891351790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891369498
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891403080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891426830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891454299
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891454462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891455130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891624581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891630011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891636883
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891637010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891640748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891654587
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891654605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891660923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891676475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891695875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891710524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891717924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891722523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480891730119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891732358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891734770
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480891737141
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480891737669
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891739597
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891746915
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891746938
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891747743
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1480891748835
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480891749457
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891757876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891761933
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480891762473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891762478
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480891763181
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480891763715
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480891767517
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891770527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480891777569
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891780006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891783127
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480891784520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891784527
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480891785275
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480891785797
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480891789599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891791509
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891795461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891798247
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480891798998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891799003
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480891799681
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480891800223
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480891804038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891810718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480891814919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891839987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891869900
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891877440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891894245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891900997
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480891902201
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480891930074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891932336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1480891935066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891935073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891936154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1480891937852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891937857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480891941065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892130366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480892130376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892462270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892569081
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480892569197
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480892570641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892647751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892654015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480892663896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892676391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892680694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892725991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892735150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480892790615
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480892817848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892822169
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480892824109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892824114
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480892824830
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480892825456
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480892829291
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480892835700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892838165
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480892838693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892838700
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480892839351
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480892839933
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480892843765
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480892851760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480892873780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893068838
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480893072103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893074248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893086735
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480893086761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480893086893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893091914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893095668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893103796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893104401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893113471
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480893121783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893121788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893122078
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480893122808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893123154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480893123169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893312049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893898848
executed,command,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1480893906115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893906413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893949155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893956912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893962295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893973206
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480893974000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893974006
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480893974622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480893975416
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-3]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10801120, /home/ecegrid/a/695r04/project/software/demo_board_NiosIIf/demo_board_NiosIIf.elf] return code: 4, 'other error'",1480893979295
error,log,,,"Downloading ELF Process failed",1480893979297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893979353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893982558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480893985085
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1480894000504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894000510
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894001292
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480894001844
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894005624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894025842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894087505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480894087620
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480894091961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1480894093515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894093519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894101176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480894128420
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480894130357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894133155
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480894135860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894135868
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894136509
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480894137093
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894140868
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480894147395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894149778
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480894150291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894150297
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894150900
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480894151500
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894155278
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480894163966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894166717
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480894167445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894167451
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894168065
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480894168593
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-3]', --device=1, --instance=0, --go, --sidp=0x10801120, --id=0x88888888, --timestamp=1480892933, /home/ecegrid/a/695r04/project/software/demo_board_NiosIIf/demo_board_NiosIIf.elf] return code: 134",1480894173102
error,log,,,"Downloading ELF Process failed",1480894173105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894173166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894179146
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480894179961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894182007
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480894182530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894182534
error,log,,,"Unable to validate connection settings.",1480894188163
error,log,,,"Unable to validate connection settings.",1480894188167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894188224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894192907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894202061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894205941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1480894216899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894221670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894225362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894228144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894228876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894234211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894239971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894240556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894241596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894244748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894250633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894250647
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480894262916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894262924
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480894263782
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480894264344
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-3]', --device=1, --instance=0, --go, --sidp=0x10801120, --id=0x88888888, --timestamp=1480892933, /home/ecegrid/a/695r04/project/software/demo_board_NiosIIf/demo_board_NiosIIf.elf] return code: 134",1480894268011
error,log,,,"Downloading ELF Process failed",1480894268014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894268064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894272581
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480894273641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894275907
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480894276492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894276497
error,log,,,"Unable to validate connection settings.",1480894282046
error,log,,,"Unable to validate connection settings.",1480894282049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894282099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894286853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480894291797
