what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1480895868506
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1480895868506
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1480895868507
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1480895868507
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1480895868508
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1480895868509
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1480895868509
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1480895868511
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1480895868511
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1480895868512
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1480895868512
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1480895868512
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1480895868513
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1480895868513
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1480895868513
os,sysinfo,,,"linux",1480895868515
arch,sysinfo,,,"x86",1480895868515
ws,sysinfo,,,"gtk",1480895868515
locale,sysinfo,,,"en_US",1480895868515
processors,sysinfo,,,"8",1480895868515
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1480895868515
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1480895868515
java.specification.name,sysinfo,,,"Java Platform API Specification",1480895868515
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480895868515
java.specification.version,sysinfo,,,"1.6",1480895868515
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1480895868515
java.version,sysinfo,,,"1.6.0_23",1480895868515
java.vm.info,sysinfo,,,"mixed mode",1480895868515
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1480895868515
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1480895868515
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480895868515
java.vm.specification.version,sysinfo,,,"1.0",1480895868515
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1480895868515
java.vm.version,sysinfo,,,"19.0-b09",1480895868515
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1480895868558
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480895871217
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1480895871277
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1480895871308
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480895877071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895877106
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1480895877178
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1480895877184
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1480895877184
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1480895877185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895880647
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1480895884012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895886290
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480895891373
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1480895891386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895891387
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480895892239
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1480895892376
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1480895892385
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480895896859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480895902396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480895908608
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480895909274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895911243
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480895912796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895912803
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480895913480
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480895914007
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480895917752
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480895932014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895934790
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480895935550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895935559
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480895936279
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480895936814
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480895940632
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480895947803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895950050
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480895950756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895950763
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480895951441
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480895951976
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-3]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10801120, /home/ecegrid/a/695r04/project/software/demo_board_NiosIIf/demo_board_NiosIIf.elf] return code: 4, 'other error'",1480895955781
error,log,,,"Downloading ELF Process failed",1480895955787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895955856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895959260
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1480895980743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480895980816
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1480896001348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896001356
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896002287
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480896002821
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896006603
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480896015319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896017866
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480896018534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896018540
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896019212
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480896019741
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896023547
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480896110858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480896115145
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480896116064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896118566
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480896120517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896120525
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896121211
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480896121731
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896125507
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480896129735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896132263
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480896132837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896132843
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896133529
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480896134114
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480896137861
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480896179823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896188081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896278547
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480896282057
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480896282141
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1480896289469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1480896302966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896305927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480896330851
